Session,Date,Speaker,Age,Record #,Group #,Tier,Range,Result,Orthography,IPA Target,IPA Actual,Exact Match,IPA Target CV,IPA Actual CV,CV Match,IPA Target Syllable Count,IPA Actual Syllable Count,Syllable Count Match
Nathan.20210a,05/01/2004,Nathan,02;02.10,289,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..6),maman ↔ mamɑ̃; mamãː,maman,mamɑ,mama,FALSE,CVCV,CVCVː,FALSE,4,4,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,291,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..6),maman ↔ mamɑ̃; namãː,maman,mamɑ,nama,FALSE,CVCV,CVCVː,FALSE,4,4,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,295,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..4),là ↔ la; ølaː,là,la,øla,FALSE,CV,VCVː,FALSE,2,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,301,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; kɔ,yyy,*,kɔ,FALSE,*,CV,FALSE,1,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,302,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),maman ↔ mamɑ̃; mamã,maman,mamɑ,mama,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,306,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; da,yyy,*,da,FALSE,*,CV,FALSE,1,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,307,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),ah ↔ a; a,ah,a,a,TRUE,V,V,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,310,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,314,1,Orthography ↔ IPA Target; IPA Actual,(2..6) ↔ (0..2); (0..2),mets ↔ mɛ; ɥe,mets,mɛ,ɥe,FALSE,CV,GV,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,314,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..2),là ↔ la; la,là,la,la,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,326,1,Orthography ↔ IPA Target; IPA Actual,(2..8) ↔ (0..5); (0..5),copain ↔ kopɛ̃; opẽː,copain,kopɛ,ope,FALSE,CVCV,VCVː,FALSE,4,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,327,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; mː,yyy,*,m,FALSE,*,Cː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,339,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,346,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,346,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,362,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),yyy ↔ *v; do,yyy,*v,do,FALSE,*C,CV,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,369,1,Orthography ↔ IPA Target; IPA Actual,(5..8) ↔ (0..3); (0..3),non ↔ nɔ̃; nã,non,nɔ,na,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,373,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,374,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; joː,yyy,*,jo,FALSE,*,GVː,FALSE,1,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,375,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; mejoː,yyy,*,mejo,FALSE,*,CVGVː,FALSE,1,4,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,379,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,380,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,381,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..6),encore ↔ ɑ̃kɔʁ; ãkɔːʀ,encore,ɑkɔʁ,akɔʀ,FALSE,VCVC,VCVːC,FALSE,4,4,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,389,1,Orthography ↔ IPA Target; IPA Actual,(2..7) ↔ (0..5); (0..6),lapin ↔ lapɛ̃; ẽpẽː,lapin,lapɛ,epe,FALSE,CVCV,VCVː,FALSE,4,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,391,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),mh ↔ m; mʌ,mh,m,mʌ,FALSE,C,CV,FALSE,1,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,391,3,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),lapin ↔ lapɛ̃; ʌpẽː,lapin,lapɛ,ʌpe,FALSE,CVCV,VCVː,FALSE,4,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,393,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; mː,yyy,*,m,FALSE,*,Cː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,394,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..3); (0..2),moi ↔ mwa; ma,moi,mwa,ma,FALSE,CGV,CV,FALSE,3,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,395,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..3); (0..2),moi ↔ mwa; ma,moi,mwa,ma,FALSE,CGV,CV,FALSE,3,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,396,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..3); (0..3),moi ↔ mwa; maː,moi,mwa,ma,FALSE,CGV,CVː,FALSE,3,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,401,1,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..2); (0..3),là ↔ la; mla,là,la,mla,FALSE,CV,CCV,FALSE,2,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,404,1,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..4),regarde ↔ ʁəɡaʁd; oɡaː,regarde,ʁəɡaʁd,oɡa,FALSE,CVCVCC,VCVː,FALSE,6,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,406,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; ø,yyy,*,ø,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,406,2,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..2),regarde ↔ ʁəɡaʁd; ɡa,regarde,ʁəɡaʁd,ɡa,FALSE,CVCVCC,CV,FALSE,6,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,407,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..5),encore ↔ ɑ̃kɔʁ; wakɔʀ,encore,ɑkɔʁ,wakɔʀ,FALSE,VCVC,GVCVC,FALSE,4,5,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,409,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..5),encore ↔ ɑ̃kɔʁ; ãkɔʀ,encore,ɑkɔʁ,akɔʀ,FALSE,VCVC,VCVC,TRUE,4,4,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,415,1,Orthography ↔ IPA Target; IPA Actual,(2..8) ↔ (0..5); (0..5),chemin ↔ ʃəmɛ̃; ømẽː,chemin,ʃəmɛ,øme,FALSE,CVCV,VCVː,FALSE,4,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,434,1,Orthography ↔ IPA Target; IPA Actual,(5..7) ↔ (0..1); (0..1),oh ↔ o; ɔ,oh,o,ɔ,FALSE,V,V,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,435,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),oh ↔ o; oː,oh,o,o,TRUE,V,Vː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,435,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),aïe ↔ aj; aj,aïe,aj,aj,TRUE,VG,VG,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,435,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),aïe ↔ aj; aː,aïe,aj,a,FALSE,VG,Vː,FALSE,2,1,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,441,1,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,447,1,Orthography ↔ IPA Target; IPA Actual,(2..9) ↔ (0..6); (0..3),regarde ↔ ʁəɡaʁd; kaː,regarde,ʁəɡaʁd,ka,FALSE,CVCVCC,CVː,FALSE,6,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,449,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,449,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..4),encore ↔ ɑ̃kɔʁ; kɔːʀ,encore,ɑkɔʁ,kɔʀ,FALSE,VCVC,CVːC,FALSE,4,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,451,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..6),encore ↔ ɑ̃kɔʁ; nãkɔʀ,encore,ɑkɔʁ,nakɔʀ,FALSE,VCVC,CVCVC,FALSE,4,5,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,453,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,457,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,459,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,459,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..3),encore ↔ ɑ̃kɔʁ; kɔː,encore,ɑkɔʁ,kɔ,FALSE,VCVC,CVː,FALSE,4,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,462,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; m,yyy,*,m,FALSE,*,C,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,463,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..2),là ↔ la; la,là,la,la,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,464,1,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..4),regarde ↔ ʁəɡaʁd; mɡaː,regarde,ʁəɡaʁd,mɡa,FALSE,CVCVCC,CCVː,FALSE,6,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,468,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; m,yyy,*,m,FALSE,*,C,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,469,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; m,yyy,*,m,FALSE,*,C,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,469,2,Orthography ↔ IPA Target; IPA Actual,(2..7) ↔ (0..3); (0..3),donne ↔ dɔn; daː,donne,dɔn,da,FALSE,CVC,CVː,FALSE,3,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,471,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..3); (0..2),non ↔ nɔ̃; na,non,nɔ,na,FALSE,CV,CV,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,477,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..3),non ↔ nɔ̃; nã,non,nɔ,na,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,478,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,480,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,491,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; yẽ,yyy,*,ye,FALSE,*,VV,FALSE,1,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,492,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,493,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..3),là ↔ la; laː,là,la,la,TRUE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,494,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; niløː,yyy,*,nilø,FALSE,*,CVCVː,FALSE,1,4,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,501,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..5),encore ↔ ɑ̃kɔʁ; eøkɔʀ,encore,ɑkɔʁ,eøkɔʀ,FALSE,VCVC,VVCVC,FALSE,4,5,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,502,1,Orthography ↔ IPA Target; IPA Actual,(2..7) ↔ (0..4); (0..4),celui ↔ slɥi; eːja,celui,slɥi,eja,FALSE,CCGV,VːGV,FALSE,4,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,502,1,Orthography ↔ IPA Target; IPA Actual,(8..10) ↔ (5..7); (-1..-1),là ↔ la; ∅,là,la,,FALSE,CV,,FALSE,2,0,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,505,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; ø,yyy,*,ø,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,505,2,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..2); (0..2),il ↔ il; el,il,il,el,FALSE,VC,VC,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,505,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),est ↔ ɛ; e,est,ɛ,e,FALSE,V,V,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,505,4,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),où ↔ u; uː,où,u,u,TRUE,V,Vː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,507,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; mː,yyy,*,m,FALSE,*,Cː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,521,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..3),hop ↔ ɔp; ɔːp,hop,ɔp,ɔp,TRUE,VC,VːC,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,523,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,524,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..2); (0..9),pas ↔ pa; papapapøa,pas,pa,papapapøa,FALSE,CV,CVCVCVCVV,FALSE,2,9,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,527,1,Orthography ↔ IPA Target; IPA Actual,(5..7) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,528,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..1); (0..12),yyy ↔ *; ɲãɲãɲãmmː,yyy,*,ɲaɲaɲamm,FALSE,*,CVCVCVCCː,FALSE,1,8,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,529,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; oː,yyy,*,o,FALSE,*,Vː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,529,2,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..2); (0..2),là ↔ la; na,là,la,na,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,532,1,Orthography ↔ IPA Target; IPA Actual,(5..8) ↔ (0..1); (0..2),yyy ↔ *; mː,yyy,*,m,FALSE,*,Cː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,532,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),pas ↔ pa; pa,pas,pa,pa,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,534,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..2); (0..2),pas ↔ pa; pa,pas,pa,pa,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,534,2,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..1); (0..2),yyy ↔ *; ɛː,yyy,*,ɛ,FALSE,*,Vː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,534,3,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..1); (0..1),www ↔ *; *,www,*,*,TRUE,*,*,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,538,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,540,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,547,1,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..2),regarde ↔ ʁəɡaʁd; ɡa,regarde,ʁəɡaʁd,ɡa,FALSE,CVCVCC,CV,FALSE,6,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,550,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; ɲẽː,non,nɔ,ɲe,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,557,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,559,1,Orthography ↔ IPA Target; IPA Actual,(7..9) ↔ (0..2); (0..2),là ↔ la; la,là,la,la,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,559,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..2),là ↔ la; la,là,la,la,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,574,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,598,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,598,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),maman ↔ mamɑ̃; mamã,maman,mamɑ,mama,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,599,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..3),non ↔ nɔ̃; nã,non,nɔ,na,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,601,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..3),non ↔ nɔ̃; nã,non,nɔ,na,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,603,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),oh ↔ o; o,oh,o,o,TRUE,V,V,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,609,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,612,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),oh ↔ o; oː,oh,o,o,TRUE,V,Vː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,613,1,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..4),regarde ↔ ʁəɡaʁd; ɡaːd,regarde,ʁəɡaʁd,ɡad,FALSE,CVCVCC,CVːC,FALSE,6,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,614,1,Orthography ↔ IPA Target; IPA Actual,(2..9) ↔ (0..6); (0..4),regarde ↔ ʁəɡaʁd; ɡaːd,regarde,ʁəɡaʁd,ɡad,FALSE,CVCVCC,CVːC,FALSE,6,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,618,1,Orthography ↔ IPA Target; IPA Actual,(5..8) ↔ (0..3); (0..4),non ↔ nɔ̃; nẽː,non,nɔ,ne,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,629,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; o,yyy,*,o,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,629,2,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..3); (0..3),moi ↔ mwa; maː,moi,mwa,ma,FALSE,CGV,CVː,FALSE,3,2,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,630,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; omẽː,yyy,*,ome,FALSE,*,VCVː,FALSE,1,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,632,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ẽː,yyy,*,e,FALSE,*,Vː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,633,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; neuː,yyy,*,neu,FALSE,*,CVVː,FALSE,1,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,634,1,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..1); (0..2),mh ↔ m; mː,mh,m,m,TRUE,C,Cː,FALSE,1,1,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,638,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..3),hop ↔ ɔp; ɔːp,hop,ɔp,ɔp,TRUE,VC,VːC,FALSE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,639,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),hop ↔ ɔp; ap,hop,ɔp,ap,FALSE,VC,VC,TRUE,2,2,TRUE
Nathan.20210a,05/01/2004,Nathan,02;02.10,640,1,Orthography ↔ IPA Target; IPA Actual,(2..7) ↔ (0..5); (0..3),voilà ↔ vwala; aja,voilà,vwala,aja,FALSE,CGVCV,VGV,FALSE,5,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,644,1,Orthography ↔ IPA Target; IPA Actual,(5..10) ↔ (0..2); (0..3),tut@o ↔ ty; kli,tut@o,ty,kli,FALSE,CV,CCV,FALSE,2,3,FALSE
Nathan.20210a,05/01/2004,Nathan,02;02.10,644,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..2); (0..4),tut@o ↔ ty; kiːt,tut@o,ty,kit,FALSE,CV,CVːC,FALSE,2,3,FALSE
